Unnamed: 0,roi_name,text,text_prompt,number,location,shape,size,color
737,cju8c6hnxsdvr0801wn0vrsa6.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""orange""}","1 round small orange polyp areas, located in the center of the image.",1,7,13,3,1
738,cju8ashhnquqr0801rwduzt7d.jpg,"{""number"": 1, ""location"": ""middle"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""white""}","1 round small white polyp areas, located in the middle of the image.",1,11,13,3,3
739,cju2rpa30t07b0835im0erql0.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""orange""}","1 round large orange polyp areas, located in the center of the image.",1,7,13,0,1
740,cju5bf6hxa6m50817rbwettgu.jpg,"{""number"": 1, ""location"": ""middle"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the middle of the image.",1,11,13,0,6
741,cju88nroho44508500129f1nh.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
742,cju3280wv1ir009882jze27tc.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
743,cju5gucasds9d0801019axylx.jpg,"{""number"": 1, ""location"": ""middle"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""orange""}","1 round small orange polyp areas, located in the middle of the image.",1,11,13,3,1
744,cju7es23b2vcp0755gpbm9s7v.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""yellow""}","1 round large yellow polyp areas, located in the top left of the image.",1,8,13,0,0
745,cju7ff97z2ow40817u2r83my5.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""red""}","1 round small red polyp areas, located in the center of the image.",1,7,13,3,6
746,cju7aez2x1jtj0871ztezs3oi.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
747,cju7f5ghb2r5s0801chwkxxh9.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
748,cju5kre09fhka0850h7b1898j.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the center of the image.",1,7,2,0,2
749,cju6x35ervu2808015c7eoqe4.jpg,"{""number"": 1, ""location"": ""lower left"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the lower left of the image.",1,43,2,0,2
750,cju85bf1algsq0871y9gtlq97.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""orange""}","1 oval small orange polyp areas, located in the middle  of the image.",1,15,2,3,1
751,cju42dwedlmk60871jbgu4ehi.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
752,cju5ktjwofed70817eg58ef7u.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""orange""}","1 round large orange polyp areas, located in the center of the image.",1,7,13,0,1
753,cju5ft6mcd5q40987rhjgbrr6.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
754,cju5i5oh2efg60987ez6cpf72.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
755,cju2wzu8wxtgu09880ku9x1pg.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center of the image.",1,7,13,0,6
756,cju8bh8surexp0987o5pzklk1.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
757,cju5fu081d8gc0818l3yylujk.jpg,"{""number"": 1, ""location"": ""left"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""orange""}","1 oval small orange polyp areas, located in the left of the image.",1,34,2,3,1
758,cju1cfhyg48bb0799cl5pr2jh.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""orange""}","1 oval large orange polyp areas, located in the center of the image.",1,7,2,0,1
759,cju77idwfz36d0871tzfzz51i.jpg,"{""number"": 1, ""location"": ""center of the image"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""orange""}","1 round large orange polyp areas, located in the center  of the image.",1,25,13,0,1
760,cju7bd1qu1mx409877xjxibox.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
761,cju8bpctzrqkr0850zeldv9kt.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""orange""}","1 round small orange polyp areas, located in the center of the image.",1,7,13,3,1
762,cju2hlm19vjjf0801o69qnber.jpg,"{""number"": 3, ""location"": ""upper left"", ""shape"": ""circle"", ""size"": ""large"", ""color"": ""red""}","1 circle large red polyp areas, located in the upper left of the image.",3,16,5,0,6
763,cju7fcgbe2z3p07550vaflqdb.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""red""}","1 round small red polyp areas, located in the center of the image.",1,7,13,3,6
764,ck2bxlujamu330725szlc2jdu.jpg,"{""number"": 1, ""location"": ""middle"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the middle of the image.",1,11,13,3,2
765,cju30ajhw09sx0988qyahx9s8.jpg,"{""number"": 1, ""location"": ""left side of the image"", ""shape"": ""polyp"", ""size"": ""large"", ""color"": ""pink""}","1 polyp large pink polyp areas, located in the left side  of the image.",1,0,8,0,2
766,cju33x0f22peh0988g0ln7w5v.jpg,"{""number"": 1, ""location"": [0.46, 0.37, 0.66, 0.54], ""shape"": ""round"", ""size"": ""small"", ""color"": ""orange""}","1 round small orange polyp areas, located in the center of the image.",1,7,13,3,1
767,cju1ewnoh5z030855vpex9uzt.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""orange""}","1 oval large orange polyp areas, located in the center of the image.",1,7,2,0,1
768,cju1euant5l960878iqj5vvto.jpg,"{""number"": 1, ""location"": ""lower right corner"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""red""}","1 round small red polyp areas, located in the lower right corner of the image.",1,44,13,3,6
769,cju88trl3ogi208716qvti51b.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""medium"", ""color"": ""pink""}","1 oval medium pink polyp areas, located in the center of the image.",1,7,2,1,2
770,cju7afqon1ip40850ue2308b6.jpg,"{""number"": 1, ""location"": ""top right"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""orange""}","1 round small orange polyp areas, located in the top right of the image.",1,13,13,3,1
771,cju3yb47cj1xq0817zfotbni4.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""orange""}","1 round large orange polyp areas, located in the center of the image.",1,7,13,0,1
772,cju2zpw4q9vzr0801p0lysjdl.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""circle"", ""size"": ""small"", ""color"": ""red""}","1 circle small red polyp areas, located in the center of the image.",1,7,5,3,6
773,cju1f15k3w4ct0835cmde6ypo.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
774,cju8axq24r4an0755yhv9d4ly.jpg,"{""number"": 1, ""location"": ""middle"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the middle of the image.",1,11,13,3,2
775,cju7ezs7g2mxm098787atbran.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the center of the image.",1,7,2,3,2
776,cju1euuc65wm00799m4sjdnnn.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
777,cju3xhpvvimda0987ygrpzni2.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center of the image.",1,7,13,0,6
778,cju5c7oijaqmq09878qwgqv8n.jpg,"{""number"": 1, ""location"": ""lower left"", ""shape"": ""circle"", ""size"": ""small"", ""color"": ""white""}","1 circle small white polyp areas, located in the lower left of the image.",1,43,5,3,3
779,cju7fd6yt2p740987wkr8exo1.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
780,cju2pjb9v0ywn0878j5g5n69j.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
781,cju8aj01yqeqm0850lhdz3xdw.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""red""}","1 oval large red polyp areas, located in the center of the image.",1,7,2,0,6
782,cju33o12x2jm50988944mxq0v.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""circle"", ""size"": ""small"", ""color"": ""pink""}","1 circle small pink polyp areas, located in the center of the image.",1,7,5,3,2
783,cju16d65tzw9d0799ouslsw25.jpg,"{""number"": 1, ""location"": [0.52, 0.4, 0.7, 0.66], ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the bottom right of the image.",1,9,2,3,2
784,cju7fpfzq2wyf0818xxd1oziv.jpg,"{""number"": 1, ""location"": ""left side of the tongue"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the left side of the tongue of the image.",1,6,2,3,2
785,cju88evxanv9r08176zkeovec.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""curved"", ""size"": ""large"", ""color"": ""orange""}","1 curved large orange polyp areas, located in the top left of the image.",1,8,0,0,1
786,cju88vx2uoocy075531lc63n3.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
787,cju84ih17kp5l09876bkooocl.jpg,"{""number"": 1, ""location"": ""middle"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""red""}","1 oval large red polyp areas, located in the middle of the image.",1,11,2,0,6
788,cju85fc11ljr40818edpb0inh.jpg,"{""number"": 1, ""location"": ""left side of the image"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the left side  of the image.",1,0,2,0,2
789,cju85plp7lmkw0850rx42jdpf.jpg,"{""number"": 1, ""location"": ""belly button"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the belly button of the image.",1,5,2,0,2
790,cju5eftctcdbj08712gdp989f.jpg,"{""number"": 1, ""location"": ""belly button"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""yellow""}","1 oval large yellow polyp areas, located in the belly button of the image.",1,5,2,0,0
791,cju8chxndsre008015uisl4si.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""circle"", ""size"": ""small"", ""color"": ""red""}","1 circle small red polyp areas, located in the middle  of the image.",1,15,5,3,6
792,cju1cj3f0qi5n0993ut8f49rj.jpg,"{""number"": 1, ""location"": ""belly button"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the belly button of the image.",1,5,2,0,2
793,cju2spdagu1l50835da1f46fr.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""red""}","1 oval small red polyp areas, located in the center of the image.",1,7,2,3,6
794,cju2tjrog4jy30878pawyazqc.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""red""}","1 oval large red polyp areas, located in the center of the image.",1,7,2,0,6
795,cju7db7lp2f400755tntd1ohf.jpg,"{""number"": 1, ""location"": ""mouth"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""white""}","1 oval large white polyp areas, located in the mouth of the image.",1,36,2,0,3
796,cju77bvg0yv4r0987yh60xmjo.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
797,cju84jdl9kv0i0871eog9b3i9.jpg,"{""number"": 1, ""location"": ""left side of the image"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""white""}","1 oval small white polyp areas, located in the left side  of the image.",1,0,2,3,3
798,cju8b6rp0r5st0850184f79xt.jpg,"{""number"": 1, ""location"": ""middle"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the middle of the image.",1,11,2,0,2
799,cju6vifjlv55z0987un6y4zdo.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""red""}","1 oval large red polyp areas, located in the center of the image.",1,7,2,0,6
800,cju857ad0l88m0817qx4cwxnf.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
801,cju13hp5rnbjx0835bf0jowgx.jpg,"{""number"": 70414, ""location"": ""left side of the image"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the left side  of the image.",8,0,2,3,2
802,cju428k5fldt108177s6g6f45.jpg,"{""number"": 1, ""location"": ""belly button"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""white""}","1 oval small white polyp areas, located in the belly button of the image.",1,5,2,3,3
803,cju7apr0c1qqm0755s7msqot4.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
804,cju6z2616wqbk07555bvnuyr1.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center of the image.",1,7,13,0,6
805,cju6v4szov55u0871qmqz3v8n.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
806,cju77b3wyz4160755qis4ljsb.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""yellow""}","1 round small yellow polyp areas, located in the center of the image.",1,7,13,3,0
807,cju2t16vuucaq0835xcpsivn2.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center of the image.",1,7,13,0,6
808,cju8b3ka8r64u0801fh18hk7l.jpg,"{""number"": 1, ""location"": ""left side of image"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the left side  of the image.",1,0,2,3,2
809,cju5hjxaae3i40850h5z2laf5.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
810,cju5hyi9yegob0755ho3do8en.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""red""}","1 round small red polyp areas, located in the top left of the image.",1,8,13,3,6
811,ck2bxw18mmz1k0725litqq2mc.jpg,"{""number"": 105, ""location"": ""top left"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""red""}","1 oval small red polyp areas, located in the top left of the image.",18,8,2,3,6
812,cju17z0qongpa0993de4boim4.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""red""}","1 round small red polyp areas, located in the center of the image.",1,7,13,3,6
813,cju2y5zas8m7f0801d34g5owq.jpg,"{""number"": 5, ""location"": ""center of the image"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center  of the image.",5,25,13,0,6
814,cju7b9vcs1luz0987ta60j1dy.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the middle  of the image.",1,15,13,0,2
815,cju17g6ykn1cs0993dww6qdi8.jpg,"{""number"": 1, ""location"": ""left side of image"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""brown""}","1 round small brown polyp areas, located in the left side  of the image.",1,0,13,3,7
816,cju306x7w05nb0835cunv799x.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""orange""}","1 round large orange polyp areas, located in the center of the image.",1,7,13,0,1
817,cju2ti1du4idn0878giuozonw.jpg,"{""number"": 1, ""location"": ""lower left"", ""shape"": ""heart"", ""size"": ""large"", ""color"": ""pink""}","1 heart large pink polyp areas, located in the lower left of the image.",1,43,7,0,2
818,cju3tp94kfstl08181awh6z49.jpg,"{""number"": 1, ""location"": ""top left"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""red""}","1 oval large red polyp areas, located in the top left of the image.",1,8,2,0,6
819,cju1fmsyf6gxb0801cimx2gle.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""circle"", ""size"": ""large"", ""color"": ""red""}","1 circle large red polyp areas, located in the middle  of the image.",1,15,5,0,6
820,cju1cnnziug1l0835yh4ropyg.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center of the image.",1,7,13,0,6
821,cju16b6ynq8e40988m8vx0xnj.jpg,"{""number"": 1, ""location"": [0.1, 0.09, 0.33, 0.31] , ""shape"": ""circle"", ""size"": ""small"", ""color"": ""red""}","1 circle small red polyp areas, located in the top left of the image.",1,8,5,3,6
822,cju5ccpvqash50850kb4bs22k.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""orange""}","1 round large orange polyp areas, located in the center of the image.",1,7,13,0,1
823,cju5f8hxdcxxn08188obby0ea.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
824,cju1dg44i4z3w0801nyz4p6zf.jpg,"{""number"": 1, ""location"": ""middle"", ""shape"": ""circle"", ""size"": ""small"", ""color"": ""red""}","1 circle small red polyp areas, located in the middle of the image.",1,11,5,3,6
825,cju7amjna1ly40871ugiokehb.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""circle"", ""size"": ""small"", ""color"": ""pink""}","1 circle small pink polyp areas, located in the middle  of the image.",1,15,5,3,2
826,cju2rxm8rpbaf0993o3qr2oph.jpg,"{""number"": 1, ""location"": ""lower left"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the lower left of the image.",1,43,2,3,2
827,cju7ev2b12owa08500bpfpwyw.jpg,"{""number"": 1, ""location"": ""lower left"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the lower left of the image.",1,43,13,0,2
828,cju16jgnyzp970878melv7r25.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""orange""}","1 oval small orange polyp areas, located in the middle  of the image.",1,15,2,3,1
829,cju85l4yjlops0801fvmnwptf.jpg,"{""number"": 35, ""location"": ""left side of the image"", ""shape"": ""curved"", ""size"": ""large"", ""color"": ""pink""}","1 curved large pink polyp areas, located in the left side  of the image.",12,0,0,0,2
830,cju1bm8063nmh07996rsjjemq.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center of the image.",1,7,13,0,6
831,cju32upim1z7u0988l883nqp6.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""orange""}","1 oval small orange polyp areas, located in the center of the image.",1,7,2,3,1
832,cju8c9akjsdjj0850s67uzlxq.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""orange""}","1 round large orange polyp areas, located in the center of the image.",1,7,13,0,1
833,cju6us80mv1b50871ebyq2wxa.jpg,"{""number"": 1, ""location"": ""right side of the image"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""orange""}","1 oval small orange polyp areas, located in the right side  of the image.",1,26,2,3,1
834,cju5vbo6jldrt0871jf6f1700.jpg,"{""number"": 1, ""location"": ""top right"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""yellow""}","1 oval small yellow polyp areas, located in the top right of the image.",1,13,2,3,0
835,cju2rn0hasxri0835nfy3buay.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
836,cju2ro5jqsy680988pi6qsujw.jpg,"{""number"": 1, ""location"": ""lower left"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the lower left of the image.",1,43,2,3,2
837,cju2xwm1s84l50799i60mq0pu.jpg,"{""number"": 1, ""location"": ""top right"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""orange""}","1 round small orange polyp areas, located in the top right of the image.",1,13,13,3,1
838,cju2qqn5ys4uo0988ewrt2ip2.jpg,"{""number"": 2014, ""location"": ""lower left side"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""red""}","1 oval small red polyp areas, located in the lower left side of the image.",15,1,2,3,6
839,cju787jnjzjuj0871p94nck9g.jpg,"{""number"": 1, ""location"": ""top middle"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the top middle of the image.",1,42,2,0,2
840,cju30u1hbakn808019g15nb8b.jpg,"{""number"": 1, ""location"": ""middle"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the middle of the image.",1,11,2,3,2
841,cju885ikhnmkn09878s2lqtuh.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center of the image.",1,7,13,0,6
842,cju1f320ewfyu0988ndz6blh5.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""orange""}","1 oval large orange polyp areas, located in the middle  of the image.",1,15,2,0,1
843,cju2pmhtr17a00855cvpelzb0.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
844,cju85dx63lic408017f0l0400.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the center of the image.",1,7,13,3,2
845,cju336l68y7if0993wf092166.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
846,cju87z6o6nh73085045bzsx6o.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
847,cju8b0jr0r2oi0801jiquetd5.jpg,"{""number"": 1, ""location"": ""lower right"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the lower right of the image.",1,24,2,3,2
848,cju7bc95p1mdm0817yqj5jc6j.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""large"", ""color"": ""pink""}","1 oval large pink polyp areas, located in the center of the image.",1,7,2,0,2
849,cju8bgdmqrksy0801tozdmraa.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""brown""}","1 oval small brown polyp areas, located in the center of the image.",1,7,2,3,7
850,cju33qpdvc9g0087825jhf3s9.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the center of the image.",1,7,2,3,2
851,cju5tgbzhjllu08174ca41eus.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the middle  of the image.",1,15,13,0,6
852,cju2ma647l0nj0993ot4deq2q.jpg,"{""number"": 1, ""location"": ""left side of the image"", ""shape"": ""polyp"", ""size"": ""large"", ""color"": ""pink""}","1 polyp large pink polyp areas, located in the left side  of the image.",1,0,8,0,2
853,cju7787c5yy3l080159mwqsnj.jpg,"{""number"": 1, ""location"": ""lower right"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""orange""}","1 oval small orange polyp areas, located in the lower right of the image.",1,24,2,3,1
854,cju8ceacrsqkr0755hdz145es.jpg,"{""number"": 1, ""location"": ""top center"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""pink""}","1 oval small pink polyp areas, located in the top center of the image.",1,38,2,3,2
855,cju88rl5eo94l0850kf5wtrm1.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the center of the image.",1,7,13,0,2
856,cju5ymyd8mmdc0801ry3by1xr.jpg,"{""number"": 4, ""location"": ""right side of the image"", ""shape"": ""oval"", ""size"": ""small"", ""color"": ""orange""}","1 oval small orange polyp areas, located in the right side  of the image.",4,26,2,3,1
857,cju5xneamme2p0801qdf7fdwv.jpg,"{""number"": 1, ""location"": [0.22, 0.18, 0.52, 0.43] , ""shape"": ""round"", ""size"": ""small"", ""color"": ""pink""}","1 round small pink polyp areas, located in the top left of the image.",1,8,13,3,2
858,cju42xpi8lw4w0871ve317a1p.jpg,"{""number"": 1, ""location"": ""middle of the image"", ""shape"": ""circle"", ""size"": ""small"", ""color"": ""red""}","1 circle small red polyp areas, located in the middle  of the image.",1,15,5,3,6
859,cju414lf2l1lt0801rl3hjllj.jpg,"{""number"": 1, ""location"": ""left side of the image"", ""shape"": ""round"", ""size"": ""small"", ""color"": ""red""}","1 round small red polyp areas, located in the left side  of the image.",1,0,13,3,6
860,cju2nguelpmlj0835rojdn097.jpg,"{""number"": 1, ""location"": ""center"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""red""}","1 round large red polyp areas, located in the center of the image.",1,7,13,0,6
861,cju2nnqrqzp580855z8mhzgd6.jpg,"{""number"": 123456, ""location"": ""belly button"", ""shape"": ""round"", ""size"": ""large"", ""color"": ""pink""}","1 round large pink polyp areas, located in the belly button of the image.",13,5,13,0,2
